anio,premio,categoria,ganador
1966,Equipo Ideal,Arquero,Gordon Banks
1966,Equipo Ideal,Defensores,George Cohen
1966,Equipo Ideal,Defensores,Silvio Marzolini
1966,Equipo Ideal,Defensores,Bobby Moore
1966,Equipo Ideal,Defensores,Vicente
1966,Equipo Ideal,Mediocampistas,Franz Beckenbauer
1966,Equipo Ideal,Mediocampistas,Bobby Charlton
1966,Equipo Ideal,Mediocampistas,Coluna
1966,Equipo Ideal,Delanteros,Florian Albert
1966,Equipo Ideal,Delanteros,Eusebio
1966,Equipo Ideal,Delanteros,Uwe Seeler
