anio,premio,categoria,ganador
1962,Equipo Ideal,Arquero,Viliam Schrojf
1962,Equipo Ideal,Defensores,Djalma Santos
1962,Equipo Ideal,Defensores,Cesare Maldini
1962,Equipo Ideal,Defensores,Karl-Heinz Schnellinger
1962,Equipo Ideal,Defensores,Valeri Voronin
1962,Equipo Ideal,Mediocampistas,Josef Masopust
1962,Equipo Ideal,Mediocampistas,Zagallo
1962,Equipo Ideal,Mediocampistas,Zito
1962,Equipo Ideal,Delanteros,Garrincha
1962,Equipo Ideal,Delanteros,Leonel Sanchez
1962,Equipo Ideal,Delanteros,Vava
