anio,fase,grupo,seleccion
1962,1ra Ronda,1,Colombia
1962,1ra Ronda,1,URSS
1962,1ra Ronda,1,Uruguay
1962,1ra Ronda,1,Yugoslavia
1962,1ra Ronda,2,Alemania Occidental
1962,1ra Ronda,2,Chile
1962,1ra Ronda,2,Italia
1962,1ra Ronda,2,Suiza
1962,1ra Ronda,3,Brasil
1962,1ra Ronda,3,Checoslovaquia
1962,1ra Ronda,3,Espana
1962,1ra Ronda,3,Mexico
1962,1ra Ronda,4,Argentina
1962,1ra Ronda,4,Bulgaria
1962,1ra Ronda,4,Hungria
1962,1ra Ronda,4,Inglaterra
