anio,posicion,jugador,goles,partidos,promedio_gol,seleccion
1950,1,Ademir,9,6,1.5,Brasil
1950,2,Oscar Miguez,5,4,1.25,Uruguay
1950,3,Estanislao Basora,4,6,0.67,Espana
1950,3,Chico,4,4,1.0,Brasil
1950,3,Alcides Ghiggia,4,4,1.0,Uruguay
1950,3,Zarra,4,6,0.67,Espana
1950,7,Karl-Erik Palmer,3,5,0.6,Suecia
1950,7,Juan Schiaffino,3,4,0.75,Uruguay
1950,7,Stig Sundqvist,3,5,0.6,Suecia
1950,10,Sune Andersson,2,5,0.4,Suecia
1950,10,Baltazar,2,2,1.0,Brasil
1950,10,Zeljko Cajkovski,2,3,0.67,Yugoslavia
1950,10,Riccardo Carapellese,2,2,1.0,Italia
1950,10,Atilio Cremaschi,2,3,0.67,Chile
1950,10,Jackie Fatton,2,3,0.67,Suiza
1950,10,Silvestre Igoa,2,5,0.4,Espana
1950,10,Jair,2,5,0.4,Brasil
1950,10,Hans Jeppsson,2,4,0.5,Suecia
1950,10,Kosta Tomasevic,2,3,0.67,Yugoslavia
1950,10,Zizinho,2,4,0.5,Brasil
1950,21,Alfredo Ii,1,1,1.0,Brasil
1950,21,Kiki Antenen,1,2,0.5,Suiza
1950,21,Rene Bader,1,3,0.33,Suiza
1950,21,Stjepan Bobek,1,3,0.33,Yugoslavia
1950,21,Horacio Casarin,1,3,0.33,Mexico
1950,21,Friaca,1,4,0.25,Brasil
1950,21,Joe Gaetjens,1,3,0.33,Estados Unidos
1950,21,Atilio Lopez,1,2,0.5,Paraguay
1950,21,Cesar Lopez Fretes,1,2,0.5,Paraguay
1950,21,Joe Maca,1,3,0.33,Estados Unidos
1950,21,Maneca,1,4,0.25,Brasil
1950,21,Wilf Mannion,1,2,0.5,Inglaterra
1950,21,Bror Mellberg,1,2,0.5,Suecia
1950,21,Rajko Mitic,1,3,0.33,Yugoslavia
1950,21,Stan Mortensen,1,3,0.33,Inglaterra
1950,21,Ermes Muccinelli,1,2,0.5,Italia
1950,21,Tihomir Ognjanov,1,1,1.0,Yugoslavia
1950,21,Hector Ortiz,1,3,0.33,Mexico
1950,21,Egisto Pandolfini,1,1,1.0,Italia
1950,21,Gino Pariani,1,3,0.33,Estados Unidos
1950,21,Julio Perez,1,4,0.25,Uruguay
1950,21,Andres Prieto,1,2,0.5,Chile
1950,21,Fernando Riera,1,1,1.0,Chile
1950,21,Jorge Robledo,1,3,0.33,Chile
1950,21,Obdulio Varela,1,4,0.25,Uruguay
1950,21,Ernesto Vidal,1,3,0.33,Uruguay
1950,21,Frank Wallace,1,3,0.33,Estados Unidos
