anio,premio,categoria,ganador
1950,Equipo Ideal,Arquero,Roque Maspoli
1950,Equipo Ideal,Defensores,Erik Nilsson
1950,Equipo Ideal,Defensores,Jose Parra
1950,Equipo Ideal,Defensores,Victor Rodriguez Andrade
1950,Equipo Ideal,Mediocampistas,Bauer
1950,Equipo Ideal,Mediocampistas,Alcides Ghiggia
1950,Equipo Ideal,Mediocampistas,Jair
1950,Equipo Ideal,Mediocampistas,Obdulio Varela
1950,Equipo Ideal,Delanteros,Ademir
1950,Equipo Ideal,Delanteros,Juan Schiaffino
1950,Equipo Ideal,Delanteros,Zizinho
