anio,fase,grupo,seleccion
1970,1ra Ronda,1,Belgica
1970,1ra Ronda,1,El Salvador
1970,1ra Ronda,1,Mexico
1970,1ra Ronda,1,URSS
1970,1ra Ronda,2,Israel
1970,1ra Ronda,2,Italia
1970,1ra Ronda,2,Suecia
1970,1ra Ronda,2,Uruguay
1970,1ra Ronda,3,Brasil
1970,1ra Ronda,3,Checoslovaquia
1970,1ra Ronda,3,Inglaterra
1970,1ra Ronda,3,Rumania
1970,1ra Ronda,4,Alemania Occidental
1970,1ra Ronda,4,Bulgaria
1970,1ra Ronda,4,Marruecos
1970,1ra Ronda,4,Peru
